idtwitter,subj,pos,neg,iro,top,TEXT
1.59E+17,1,0,1,0,1,@dariodivico:Vendola dice che il governo Monti è colto ma di destra.Lui però preferisce Di Pietro che non è né l'uno né l'altro V. assurdo
1.37E+17,1,0,1,1,1,@dariofrance: Governo Monti: difficile immaginare di meglio http://fb.me/17mu5LV87  Ecco!.. Dopo di me il diluvio
1.92E+17,1,0,1,0,0,"@DAVIDPARENZO ma lo volete dire o no a sti politici che ci hanno rotto i coglioni!!?? Ho fatto il pieno e ho speso 104 euro, un anno fa 85!!"
1.87E+17,1,0,1,0,0,@DavidSassoli ma come si fa ad andare a votare con sta gente!? Io voglio votare e' un mio diritto-dovere! Ma chi voto? Fanno tutti schifo!
3.97E+17,1,0,1,0,0,@DiLauroSasha @stimo_moreno @realmoreno_mc senti io non ti conosco e non voglio stare a litigare se non ti piacegirail culoevatteneallalarga
3.92E+17,1,0,1,0,0,@distruggiamoci anche io
1.96E+17,1,0,1,0,0,@EAntiga @massifont sul diario della giulia ho scritto #munafò ad esempio giusto per restare in tema e lanciare le frecciate alla bisi
1.93E+17,1,0,1,1,1,"@ElianoRossi: #Alemanno: il voto a #Grillo blocca l'Italia"". Il consiglio di uno che se ne intende. In fondo ha già bloccato #Roma..."""
1.47E+17,1,0,1,0,1,@EstremoCentro grande frenata sulle liberalizzazioni del governo #Monti. Che grande delusione. Ma la lobby dei poveracci non vince mai?
3.93E+17,1,0,1,0,0,"@eudamonsclock non lo so, davvero non lo so. quei due mi odiano ;_____;"
3.93E+17,1,0,1,0,0,@eziomauro @repubblicait che tristezza
1.94E+17,1,0,1,0,0,"@fabiocatar Hanno preso un coro, vergognoso e razzista, che si sente ogni domenica da almeno 15 anni e l'hanno fatto diventare una notizia."
1.94E+17,1,0,1,0,1,@fabiosciarra @matteobordone seguo #Grillo dal suo primo post ed ho partecipato anche a svariati V-Day. Ma ora mi ha proprio rotto!
3.92E+17,1,0,1,0,0,@fabvix1971 @enorpeleinad LO VEDI CHE LA MERDA ESCE SEMPRE A GALLA!!!!ihihihihihih NAPOLITANO COSA NASCONDI??OLTRE LE TELEFONATE STRACCIATE
3.93E+17,1,0,1,0,0,"@fbuonocore ci stanno PONENDO IL CETRIOLO DRITTO DRITTO NEL ... ma loro se la sono pagata la pensione, PENSA AI CONTRIBUTI FIGURATIVI #M5S"
1.44E+17,1,0,1,1,1,@fcomun #ilpiugrandespettacolodopoilweekend è come il governo #monti: nulla di nuovo ma è meglio del #gf
3.97E+17,1,0,1,1,0,"@Fiorello ciao, Rosario a dire la verità ieri sera Amadeus non si poteva guardare!! Made Cina!!!"
1.35E+17,1,0,1,0,1,@FLIbocchino Il Governo Monti piace a tutti coloro che hanno paura del voto. Ammettetelo
1.89E+17,1,0,1,1,0,@Francesca_adp c'è chi di recente ha tifato Inter... e magari potrebbe toccare anche a noi :P
1.43E+17,1,0,1,1,1,"@Francesca75a il governo Monti è come una bella lavanderia a secco per i partiti che hanno governato, male, negli ultimi tre anni."
3.92E+17,1,0,1,0,0,"@francofontana43 ahimè, non possiamo continuare a sacrificare le menti migliori del Paese, i giovani. Appello ai politici: fate qualcosa!!!"
1.93E+17,1,0,1,0,1,@gabrielepinese @lultimaparola #Grillo può star tranquillo non falliremo e tornasse a fare il comico!!
1.92E+17,1,0,1,1,1,"@gadlernertweet Se #Grillo fosse al governo, dopo due mesi lo Stato smetterebbe di pagare stipendi e pensioni. E lui capeggerebbe la rivolta"
1.86E+17,1,0,1,0,0,"@Gaia_Belieber99 anche io,ci ho sperato fino alla fine..."
1.55E+17,1,0,1,1,1,"@gbocchieri era un grande problema per le banche, ma ora che Bankitalia è al timone del Governo #monti dormiremo #spread e c/c tranquilli"
3.92E+17,1,0,1,0,0,"@giancarlocantel @GianlucaBergese @Maboniver gcarlo non sei informato o sei in malafede. La frode è accertata ma B dice ""non sapevo'."
1.90E+17,1,0,1,0,0,@Giulia_DeRossi pensa che io devo andare a Milano e starci tutto il giorno con sto tempo di merda!
1.92E+17,1,0,1,0,0,@GiuLovesHarry anche i miei mi sbattono fuori di casa la mattina cwc
1.93E+17,1,0,1,0,1,@gnavoni e anche il problema è che #Grillo non è la soluzione
3.97E+17,1,0,1,0,0,"@GocceDiNuvole @samy_williams oggi in pratica era il giorno del funerale ,mio padre accende il cell e gli spunta anniversario da dire"
1.97E+17,1,0,1,0,0,@GraGrazer attivisti ancora in carcere e altri 2500 beagle prigionieri! non si fa nulla per loro? http://violapost.it/?p=6766 
1.50E+17,1,0,1,0,1,@guidomaurino Qualcosa in cambio doveva avere. Se no non se ne andava. Certo che il governo Monti non ci fa una bella figura.
3.92E+17,1,0,1,0,0,"@HannaMarin____ compiti compiti.. Ma io dico vado a scuola e non si fa un tubo, sto a casa malata una sett e danno tutte le verifiche"
3.97E+17,1,0,1,0,0,@hazscopamico_ ti farò un'etichetta personalizzata allora :c
3.96E+17,1,0,1,1,0,@HereForMyIdolss se continui sarò costretto a darti l’oscar
3.97E+17,1,0,1,0,0,"@herlipsonme ogni tanto riesco ad accettarlo, poi iniziano questi momenti in cui avrei bisogno solo di un suo abbraccio per star meglio."
3.97E+17,1,0,1,0,0,@hugouis io non la so usare proprio ):
1.92E+17,1,0,1,0,1,@IdeeXscrittori No è solo una tipica minchiata alla #Grillo parole a caso per fare fumo...
3.96E+17,1,0,1,0,0,@idieforthem anche io ho paura :/
3.96E+17,1,0,1,0,0,@Idvstaff però ancora non vi siete tolti niente vero ? Come mai siete tutti attaccati al dio danaro? Nessuno escluso? Gradita risposta
1.94E+17,1,0,1,0,1,@il_libertario mmm #Grillo (razzista e omofobo http://espresso.repubblica.it/dettaglio/grillo-razzismo-e-bufale/2150945 …) prende più i voti dell'idv che della lega
1.90E+17,1,0,1,0,0,@Il_Salvagente Anche nelle 4000 #Parafarmacie E il delitti #farmaci C senza ricetta ?Intanto #federfarma fa' lobby su #balduzzi .Man !
1.90E+17,1,0,1,0,0,@ilaria_perini lillii i need cure speciali della giuly! è stata una pasqua difficile.
1.64E+17,1,0,1,0,1,@ilariaserpolini Mario Monti è la peggior cosa che sia capitata a questo paese.
1.92E+17,1,0,1,0,0,"@IlDeesonesto bah, il lato politicizzato dei ratm mi ha sempre lasciato perplesso... dei korn potremmo anche evitare di parlarne."
1.43E+17,1,0,1,0,1,@ilFranti ..si manda a farsi fottere il governo Monti schiavo delle Banche ed affossatore dei lavoratori.
3.93E+17,1,0,1,0,0,@ilmondoperfetto @OrbisTertius3 @Martina_Bellani il calcio invece è una ottima occasione x riunire centinaia di teppisti negli stadi
1.95E+17,1,0,1,1,1,"@ilramone #Grillo sembra la soluzione a chi pensa che ""internet libero per tutti"" sia un ragionevole punto programmatico per un partito."
1.59E+17,1,0,1,1,1,@imfree81 ..giusto Mario Monti non salta...speriamo che saltino loro..
1.35E+17,1,0,1,0,1,"@insopportabile @simonespetia sarà ma io ho come l'impressione che il governo Monti non interverrà sulla spesa pubblica (vedi ""La Casta"")"
1.49E+17,1,0,1,1,1,"@ivanscalfarotto solo col governo Monti non funziona, dannazione."
3.93E+17,1,0,1,0,0,"@jabbaTM Tendono a scavalcarsi, a primeggiare. Qualsiasi argomento è un'occasione per imporsi e non per dialogare"
1.93E+17,1,0,1,0,1,@jigen68 a me piacciono i fatti e non le parole.. #Grillo come tutti i politici parole tante.. fatti zero.. ognuno la pensa come vuole no?
1.54E+17,1,0,1,1,1,@juanmjm RIFORMA: una delle tante che i partiti hanno imposto (ahahhha) al Governo Monti. #puttanate #campacavallochelerbacresce
3.92E+17,1,0,1,0,0,@La_yamas tu pensa. Come sarebbe più comics se tornassi tu di là. EGOISTA
3.92E+17,1,0,1,0,0,@lago_como @GBiamino purtroppo ...li brucerei
3.92E+17,1,0,1,0,0,@laheysanchor io ti odio NON PUÒ ESSERE FINITO COSÌ NON PUÒ
3.96E+17,1,0,1,0,0,@lauretta4001 chissà cosa ne pensano le vittime di una figlia violentata o uccisa a riguardo della #penadimorte
3.93E+17,1,0,1,0,0,@lelevup per carità...ti sfuggono molte sfumature nella lettura dei giornali
1.93E+17,1,0,1,0,1,"@lindaemme niente più voto di protesta possibile, dopo articolo http://goo.gl/lcAUv  di @Phastidio #Grillo non votabile"
3.92E+17,1,0,1,0,0,@Linkiesta: La #Cina compra tv in Africa per coprire i danni che fa http://www.linkiesta.it/cinesi-in-africa … via @Linkiesta #SoftPower #miRicordaQualcosa
3.95E+17,1,0,1,0,0,@louisnvgdr *lo guarda sbalordito* ma sei coglione?
3.92E+17,1,0,1,0,0,@lovatosporn non sono bella...
1.93E+17,1,0,1,0,1,@luca_conti Certo che sei i giornali continuano a fare i titoli sulle calzate invece che sulle proposte di #Grillo siamo messi bene...
1.93E+17,1,0,1,0,1,"@Luca_Preziosi Io #Grillo non lo voterei mai, il problema è che lui è un comico e sembra il più serio di tutti.. E' clamoroso"
3.92E+17,1,0,1,0,0,@LucaGiangre @balessa @colvieux @DanieleKeshk va be' di destra o di sinistra per me delinquenti sono... Per te invece è un fatto di fazioni
1.93E+17,1,0,1,0,1,@lucasofri @AleGilioli ..il fenomeno #Grillo in #Rete è dovuto alla #occupazione degli altri #media da parte dei #giornalisti venduti!
1.94E+17,1,0,1,0,1,@lucatelese grazie al non statuto #Grillo reprime il non dissenso.
1.92E+17,1,0,1,0,1,@LucreziaPagano #Grillo è la diossina prodotta da cattiva #politica che brucia. Urgente spegnere incendio prima che avveleni tutti.
1.96E+17,1,0,1,0,1,@LuigiLigotti dispiace che chi appartiene al mondo della politica arrivi a conclusioni di cui #Grillo parla da 15 anni solo oggi.
1.94E+17,1,0,1,0,0,@lulopilato va bene!
1.94E+17,1,0,1,0,0,@lulopilato va bene!
3.92E+17,1,0,1,0,0,@madjp_ ma infatti io non ci credo sto solo dicendo che se lo ha detto veramente si è abbassata ai loro livelli punto
3.92E+17,1,0,1,0,0,@marco14887 @977Mc Cavasin sarebbe l'ALL degno de na MMerda come #Lotito ..ma a #Salerno non nella #SSLazio1900 .. nun ce rompete er cazzo!
1.37E+17,1,0,1,1,1,"@MarcoMenu Bella statistica, ma quanti nel governo monti l'hanno data/o a Monti per avere quel posto da ministro? ;)"
1.91E+17,1,0,1,0,0,@MariannaVent appunto!!! Tutti spariti nonostanyte @riotta li abbia coinvolti. Mah
3.92E+17,1,0,1,1,0,@marilumanzini li accomuna il numero e la qualità dei neuroni
1.44E+17,1,0,1,0,1,@maurizio_lupi a La Stampa: 'sospesa la democrazia'. Ma il governo Monti ha ottenuto la fiducia in Parlamento o no? Affermazione gravissima
1.90E+17,1,0,1,1,0,@messedupbrain non mi portano fuori perchè il caro tommaso deve fare i compiti
3.96E+17,1,0,1,0,0,@michele_pistocc @camilla_batani @FedericaGregor2 mi state dando della puttana?
3.93E+17,1,0,1,1,0,@Milanistiblog ma Conte avrà abbastanza fazzoletti?!
3.92E+17,1,0,1,0,0,"@MSelaschetti una volta ogni 10 anni potete godere anche voi, morti di fame."
3.93E+17,1,0,1,0,0,"@myherosname ho le balle girate di mio, ok? se poi devo sentirmi la ramanzina da te, guarda, vai pure a quel paese"
1.43E+17,1,0,1,0,1,@N_DeGirolamo ma chi vuole che paghi se non le famiglie? semplici pulite pronte a ...#crisi#governo#monti
1.88E+17,1,0,1,0,0,@nataliacavalli @robgreg a quanto pare si sono anche montati la casa... sennò non c'era tutta sta bufera!
1.35E+17,1,0,1,0,1,"@navalentedds la morale è ""no al governo Monti perché a sostenerlo sarebbero comunque sempre gli stessi"", Scilipoti e Pippi Gianni inclusi"
1.37E+17,1,0,1,0,1,@nellina99 ...continuano a corrermi brividi lungo la schiena....il governo Monti non mi tranquillizza nemmeno un poco.
3.97E+17,1,0,1,0,0,@NiallOfficial ma strozzati
1.91E+17,1,0,1,0,0,@NichiVendola: Nichi bisogna fare autocritica e non interpretare un berlusconismo di ritorno!!!!
1.93E+17,1,0,1,0,1,@nicoladesantis5 @LuigiDeSantis84 #Grillo fa capire quanto basso sia oggi il livello politico . #siamoseri
1.35E+17,1,0,1,0,1,"@nomfup: e questo come lo vedi? ""@daw_blog: Il delirio MISTICO del Ministro SACCONI Il governo Monti sarà ""CONTRO LA VITA E LA FAMIGLIA"""
1.92E+17,1,0,1,0,0,@OlgaSpadea guarda.. anche se legge il tweet nn me ne frega niente... troppo stronzo.. giuro.. adesso gli scrivo in chat...
1.88E+17,1,0,1,0,0,@olivati mi riferisco alle procedure dei ristoranti - se non si seguissero entro 15 giorni andrebbe tutto a ramengo
3.97E+17,1,0,1,0,0,@onlykstewart_ mi fa sbagliare tutte le paroleeeee.
1.45E+17,1,0,1,0,1,"@paolabasket In genere si dice: ""fatta la legge..."". Stavolta non hanno fatto manco la finta.Il governo Monti è VERGOGNOSO !!!!"
1.96E+17,1,0,1,0,0,"@paolo_sciamm90 lo so xké è stato dopo sanremo.. :D Cmq sì,era x colpa mia lo ammetto..Lei ci ha trovati a letto e nn ha retto il colpo u.u"
1.47E+17,1,0,1,1,1,@PaoloGentiloni di equità non se vede per niente. Colpiti tutti senza distinzioni. Complimenti al professor Monti.
1.93E+17,1,0,1,0,0,@PaoloRodari siamo tutti liberi ma un conto e' dire la tua teologia non mi piace un altro dire che sei fuori dai canoni
1.93E+17,1,0,1,0,1,@patriziaprestip #Grillo non fa + ridere. Purtroppo. Incarna solo la stanchezza della gente x la politica...troppo distante dalla realtà :(
1.96E+17,1,0,1,0,1,"@pbersani #Grillo avrà anche esagerato,ma non si permetta Lei e tutto il #PD di continuare ad essere dei #parassiti sociali (vale per tutti)"
1.35E+17,1,0,1,0,1,@pbersani nessun berluscones nel governo monti nessuna condizipone deve essere ammessa da parte di chi ha rovinato l.italia
3.97E+17,1,0,1,0,0,"@peeerkele già non ha fatto niente nemmeno a me e non la sopporto,sì forse è per quello! ahahah! e loro? T.T pic.twitter.com/K2t0v4aJAt"
1.93E+17,1,0,1,0,1,@PiazzapulitaLA7 #piazzapulita Troppo poco spazio alla bestialità che #Grillo ha detto sui figli degli immigrati nati in Italia.
1.35E+17,1,0,1,0,1,"@pietroraffa non so cosa sperare, dove ti giri ti giri c'è lo schifo, sia in caso di elezioni che di governo monti"
1.34E+17,1,0,1,0,1,"@PietroSalvatori @daw_blog verso l'implosione, farebbero meglio a pensare pragmaticamente alle condizioni da porre per un governo #Monti"
3.93E+17,1,0,1,0,0,@Pigneto veramente stavo un po' 'perculando' l'uso esagerato del termine 'degrado'
3.92E+17,1,0,1,0,0,"@pinoi9 nemmeno le cosevpeggiori si vedono...."" occhi aperti"" !!!"
1.52E+17,1,0,1,1,1,"@PowaPanda: Ho inventato la non violenza, ma il Governo #Monti mi sta facendo rivedere le mie posizioni. (Gandhi)"
3.92E+17,1,0,1,0,0,"@prfirish tutti mi dicono: ' il Prato? Soffocherai' , sono in ansia."
3.97E+17,1,0,1,0,0,"@proprioliah Troppa fatica altrimenti, l'abbiocco quotidiano non mi lascia scampo"
1.36E+17,1,0,1,0,1,"@psymonic: ""Non ho sentito dichiarazioni Pd...il governo Monti si farà perché a qualcuno faceva paura assumersi le proprie responsabilità"""
1.47E+17,1,0,1,0,1,"@Rainews24 Il governo Monti è previsto che duri al massimo, fino al 2013.Il governo del centrodestra è finito in malo modo."
1.47E+17,1,0,1,0,1,"@RaiRadio2 @massimodonadi accusa il Governo #Monti: siamo molto delusi da mancanza #equità #manovra, non si capisce perché no #patrimoniale"
1.43E+17,1,0,1,0,1,@RaiTv dovete vergognarvi a non trasmettere la conferenza stampa di Mario Monti
3.97E+17,1,0,1,0,0,"@ramblingirlz non lo so, non lo sopporto ahahahahha."
1.64E+17,1,0,1,0,1,"@rapportocarelli On. Martino #pdl ""Impossibile il pareggio di bilancio, il #governo #Monti sbaglia, siamo costretti ad appoggiarlo"" #fisco"
1.36E+17,1,0,1,1,1,@redazioneiene @frafacchinetti @Secondotestomal Mario monti.... Gruppo bildenberg.....e ho detto tutto...secondovoi stiamo male?????? Nooo
1.93E+17,1,0,1,0,1,@RenCap2 #Grillo mandato da Dio?Non mi confermare così limpidamente le vostre pulsioni messianiche.. E' troppo facile così darvi della setta
1.51E+17,1,0,1,1,1,"@ReteViola: Una perla di ottimismo: Il successo più grande dell'euro è la Grecia"" (Mario Monti - 26 settembre 2001)"" ...caspita!"
1.46E+17,1,0,1,0,1,@riotta e sembra che il Governo #Monti stia sprecando una grande occasione... le idee in giro sono tante
1.35E+17,1,0,1,1,1,@riotta Si è dimesso Bini Smaghi il futuro prof a Harvard o Bini Smaghi il futuro ministro dell'economia del governo Monti?
1.36E+17,1,0,1,1,1,"@robitwitt hanno già il nuovo ""nemico"" da combattere: il capitalismo globale, massonico e mario monti :D"
1.92E+17,1,0,1,0,0,@RomanceDown_ se ti consola... io ne ho 31 quasi tutti riempiti fino alla fine #shit
1.93E+17,1,0,1,0,1,"@RVurchio @ricpuglisi @tboeri @lavoceinfo dai Fede è innocuo ed è anche simpatico, come un Panda ammaestrato,#Grillo è irritante come ortica"
1.35E+17,1,0,1,1,1,@SabinaGuzzanti Mario Monti super partes = martirio o superman pesta
3.97E+17,1,0,1,0,0,@Sanfra1407 ma Twitter non fa apparire come gente simpa
1.87E+17,1,0,1,0,0,@sattamelissa anche ioooooo :-(
1.35E+17,1,0,1,0,1,@SBartezzaghi mario monti/rimontiamo è la prima volta che mi trovo in disaccordo con un anagramma
1.93E+17,1,0,1,0,1,"@Serv_Pubblico M5s è si una casta, #Grillo è uguale a Bossi, anche lui era contro tutto e tutti e sappiamo come è finita."
3.96E+17,1,0,1,0,0,@SheisaMadferit ma veramente è passato tutto questo tempo?! sono vecchissssima!
1.93E+17,1,0,1,0,1,"@silviapasquero #Grillo non vuole il bene dell' #Italia, vuole entrare nella #Casta perchè gli fanno comodo 12000 euro al mese di più..."
1.93E+17,1,0,1,0,1,@silviapasquero e anche se fosse? #Grillo è l' esempio del #populismo più becero. Ti fidi di uno così?
3.93E+17,1,0,1,0,0,@Simo_Ventura I FREE BOYS HANNO CANTATO QUESTA CANZONE MEGLIO DI QUANTO L'AVREBBERO CANTATA I ONE DIRECTION?! SCHERZI VERO?!
1.96E+17,1,0,1,0,1,@SkyTg24 #ditelavostra #Grillo e #Bersani sono entrambi senza un idea politica. Entrambi Vanno avanti sparando contro tutto e tutti.
1.90E+17,1,0,1,0,0,"@SlowOne_ Potevi anche portarmi,non credi ?"
1.94E+17,1,0,1,0,0,"@solaconuncane yep. siamo così. tutto il giorno a trovare slogan per gli altri, e poi non sappiamo mettere in fila le parole giuste per noi."
3.96E+17,1,0,1,0,0,"@SorrisoInCristo dici tu per primo che ""può"". Chi sei tu per dire che ciò che qualcuno ""deve"" (accettare, volersi ecc.) @MicheleTonellot"
1.97E+17,1,0,1,0,0,@soter78 e magari son gli stessi che hanno votato x il #PDL dove hanno molti indagati x mafia. purtroppo l'italia e anche questa.
1.36E+17,1,0,1,1,1,@spinozait Che bella giornata! Mario Monti vs Checco Zalone.
1.96E+17,1,0,1,0,0,@STANISchannel #serviziopubblico si capirà solo quando si toccherà il fondo ...tutti però
3.95E+17,1,0,1,0,0,@stefaniami @PgGrilli @MinisteroPaura @stefymigliori @LucaSucci I grandi successi di... Va beh va fammi sta zitto.
3.97E+17,1,0,1,1,0,@sugarfraa non mi fido mai di quelle che si truccano. Chissà cosa nascondono.
1.90E+17,1,0,1,0,1,@tweetpolitica se #Grillo sostiene le teorie di #Bossi allora davvero siamo alla frutta! Bossi è malato ..Grillo è solamente #fuso
3.97E+17,1,0,1,0,0,@Ulisse_Itaca perché pensano che siamo un oggetto di loro proprietà....
1.92E+17,1,0,1,0,0,@VaneKastronov effettivamente tutti sti cuori sti sorrisi inutili ahhhhhh
1.92E+17,1,0,1,0,1,"@vitoballarino anche il rispetto e' importante, pur in presenza di diversi modi di pensare, e #Grillo non ne ha per nessuno"
1.90E+17,1,0,1,1,0,@vitobrandi ora ti lascio che la giornata in ufficio inizia con una bella riunione. A dopo! Buona giornata!
1.47E+17,1,0,1,1,1,@vortex46 riguardo i culi... Hai scritto sotto L'effetto di sostanze? Oppure sei sconvolto dalle capriole del governo Monti?
1.94E+17,1,0,1,0,1,@VVeronicaMN la cosa interessante che non affrontano mai #Grillo su argomenti da lui trattati. ma solo offendendolo. e questo già dice tutto
